Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month,Month No.,Product name2
CA-2015-101602,15-12-2015,18-12-2015,First Class,MC-18100,Mick Crebagga,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",763.28,5,0.3,-21.808,2015,Dec,12,Lifetime Advantage F
CA-2017-109057,22-04-2017,27-04-2017,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Aurora,Illinois,60505,Central,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,23.952,2,0.2,2.3952,2017,Apr,4,Pizazz Global Quick 
CA-2017-154403,23-05-2017,27-05-2017,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Florence,Alabama,35630,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,4.98,1,0,2.4402,2017,May,5,Xerox 1949
CA-2017-102456,27-02-2017,01-03-2017,First Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,10011,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3,0,49.5552,2017,Feb,2,Conquest 14 Commerci
CA-2016-131338,09-08-2016,12-08-2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0,89.3142,2016,Aug,8,Nortel Meridian M390
CA-2016-131338,09-08-2016,12-08-2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,382.806,9,0.4,-153.1224,2016,Aug,8,KI Conference Tables
CA-2016-131338,09-08-2016,12-08-2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2,0,2.9372,2016,Aug,8,"Tennsco Lockers, Gra"
CA-2016-131338,09-08-2016,12-08-2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,2,0.2,456.588,2016,Aug,8,GBC Ibimaster 500 Ma
CA-2016-131338,09-08-2016,12-08-2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,18.3456,2016,Aug,8,Artistic Insta-Plaqu
CA-2016-131338,09-08-2016,12-08-2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0,2.9568,2016,Aug,8,Longer-Life Soft Whi
CA-2016-131338,09-08-2016,12-08-2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,5,0,274.386,2016,Aug,8,Panasonic KX-TG9471B
CA-2016-131338,09-08-2016,12-08-2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,3,0,68.976,2016,Aug,8,Xerox 1886
CA-2016-131338,09-08-2016,12-08-2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,0,5.0055,2016,Aug,8,Acco Clips to Go Bin
CA-2016-131338,09-08-2016,12-08-2016,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,4,0,34.692,2016,Aug,8,Belkin QODE FastFit 
CA-2017-109911,12-05-2017,16-05-2017,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Virginia Beach,Virginia,23464,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,10.96,4,0,2.9592,2017,May,5,Rogers Handheld Barr
US-2017-132423,15-04-2017,19-04-2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Grapevine,Texas,76051,Central,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",33.488,7,0.2,5.8604,2017,Apr,4,Dixon Ticonderoga Er
US-2017-132423,15-04-2017,19-04-2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Grapevine,Texas,76051,Central,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,5,0.2,2.9145,2017,Apr,4,Ideal Clamps
CA-2016-122826,23-06-2016,25-06-2016,Second Class,RD-19480,Rick Duston,Consumer,United States,Olympia,Washington,98502,West,TEC-PH-10004830,Technology,Phones,Pyle PRT45 Retro Home Telephone,201.568,4,0.2,22.6764,2016,Jun,6,Pyle PRT45 Retro Hom
CA-2015-117317,19-10-2015,19-10-2015,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,13.44,3,0,6.5856,2015,Oct,10,Spiral Phone Message
CA-2016-118423,24-03-2016,27-03-2016,First Class,DP-13390,Dennis Pardue,Home Office,United States,Peoria,Illinois,61604,Central,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,359.058,3,0.3,-35.9058,2016,Mar,3,Sauder Inglewood Lib
CA-2018-149181,08-05-2018,12-05-2018,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,47.992,2,0.3,-2.0568,2018,May,5,Global Chrome Stack 
CA-2018-132234,16-10-2018,18-10-2018,First Class,MY-17380,Maribeth Yedwab,Corporate,United States,New York City,New York,10011,East,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,547.3,13,0,175.136,2018,Oct,10,Executive Impression
CA-2018-158876,19-11-2018,21-11-2018,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,16.896,4,0.2,5.28,2018,Nov,11,Xerox 1901
CA-2018-158876,19-11-2018,21-11-2018,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,6.672,1,0.2,0.5004,2018,Nov,11,Acme Elite Stainless
CA-2018-158876,19-11-2018,21-11-2018,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,0.2,8.6744,2018,Nov,11,Boston School Pro El
CA-2018-158876,19-11-2018,21-11-2018,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,2,0.6,-13.993,2018,Nov,11,Telescoping Adjustab
CA-2017-164672,08-05-2017,13-05-2017,Second Class,GB-14530,George Bell,Corporate,United States,Dover,Delaware,19901,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",211.96,2,0,42.392,2017,May,5,"Tenex 46"" x 60"" Comp"
US-2017-132857,11-12-2017,17-12-2017,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Smyrna,Tennessee,37167,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,6.672,3,0.2,1.668,2017,Dec,12,Prang Drawing Pencil
CA-2018-116645,30-11-2018,04-12-2018,Standard Class,ME-17725,Max Engle,Consumer,United States,Newark,Delaware,19711,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",155.94,6,0,45.2226,2018,Nov,11,BOSTON Ranger #55 Pe
US-2017-115819,19-04-2017,24-04-2017,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,39.96,5,0.2,12.987,2017,Apr,4,PowerGen Dual USB Ca
US-2017-115819,19-04-2017,24-04-2017,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000823,Office Supplies,Art,Newell 307,5.46,3,0,1.5288,2017,Apr,4,Newell 307
US-2017-115819,19-04-2017,24-04-2017,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5,0,21.228,2017,Apr,4,Panasonic KP-4ABK Ba
US-2017-115819,19-04-2017,24-04-2017,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",5.84,1,0.2,1.971,2017,Apr,4,Angle-D Binders with
US-2017-115819,19-04-2017,24-04-2017,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0,10.224,2017,Apr,4,Adams Telephone Mess
US-2017-115819,19-04-2017,24-04-2017,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,9.336,3,0.2,3.2676,2017,Apr,4,Avery Binder Labels
CA-2015-156349,26-05-2015,30-05-2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,290.666,2,0.15,27.3568,2015,May,5,Sauder Inglewood Lib
CA-2015-156349,26-05-2015,30-05-2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,201.584,2,0.2,20.1584,2015,May,5,VTech DS6151
CA-2015-156349,26-05-2015,30-05-2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,83.984,2,0.2,31.494,2015,May,5,netTALK DUO VoIP Tel
CA-2018-138380,21-12-2018,25-12-2018,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Oakland,California,94601,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1000.02,7,0,290.0058,2018,Dec,12,Letter Size Cart
US-2017-113509,15-03-2017,19-03-2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,83.976,3,0.2,-13.6461,2017,Mar,3,V7 USB Numeric Keypa
CA-2016-130022,10-08-2016,16-08-2016,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Eagan,Minnesota,55122,Central,OFF-LA-10002787,Office Supplies,Labels,Avery 480,3.75,1,0,1.8,2016,Aug,8,Avery 480
CA-2016-130022,10-08-2016,16-08-2016,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Eagan,Minnesota,55122,Central,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4,4,0,19.872,2016,Aug,8,Avery 489
CA-2016-130022,10-08-2016,16-08-2016,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Eagan,Minnesota,55122,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,29.79,3,0,12.5118,2016,Aug,8,Peel-Off China Marke
US-2017-118780,10-09-2017,14-09-2017,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10011,East,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,59.48,2,0,8.922,2017,Sep,9,Acco Perma 2700 Stac
US-2017-118780,10-09-2017,14-09-2017,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10011,East,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6.69,1,0,3.0774,2017,Sep,9,Wirebound Message Bo
CA-2018-108560,08-07-2018,15-07-2018,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2,0,99.23,2018,Jul,7,"GE 48"" Fluorescent T"
CA-2018-108560,08-07-2018,15-07-2018,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",786.48,8,0,385.3752,2018,Jul,7,Dot Matrix Printer T
CA-2018-108560,08-07-2018,15-07-2018,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",23.168,2,0.2,7.8192,2018,Jul,7,GBC White Gloss Cove
CA-2018-108560,08-07-2018,15-07-2018,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50,2,0,10.5,2018,Jul,7,Micro Innovations US
CA-2016-157084,19-12-2016,24-12-2016,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,675.96,5,0.2,84.495,2016,Dec,12,ShoreTel ShorePhone 
CA-2016-157084,19-12-2016,24-12-2016,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1265.85,3,0,556.974,2016,Dec,12,Plantronics Savi W72
CA-2016-164539,16-11-2016,22-11-2016,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10011,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",523.25,5,0,141.2775,2016,Nov,11,Eureka The Boss Plus
CA-2016-143119,24-09-2016,30-09-2016,Standard Class,MC-17275,Marc Crier,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,517.5,6,0,155.25,2016,Sep,9,Harbour Creations St
CA-2018-101049,21-06-2018,25-06-2018,Second Class,AS-10240,Alan Shonely,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",17.92,5,0.2,2.464,2018,Jun,6,"Stacking Tray, Side-"
CA-2018-101049,21-06-2018,25-06-2018,Second Class,AS-10240,Alan Shonely,Consumer,United States,Cleveland,Ohio,44105,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,41.256,6,0.7,-34.38,2018,Jun,6,Deluxe Heavy-Duty Vi
CA-2017-106530,08-05-2017,08-05-2017,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,1006.056,3,0.2,88.0299,2017,May,5,Smead Adjustable Mob
CA-2017-106530,08-05-2017,08-05-2017,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,10.688,2,0.2,3.7408,2017,May,5,Xerox 1898
CA-2017-106530,08-05-2017,08-05-2017,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.368,2,0.2,3.6288,2017,May,5,Xerox 222
CA-2017-106530,08-05-2017,08-05-2017,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,25.12,2,0.2,1.57,2017,May,5,Hanging Personal Fol
CA-2017-106530,08-05-2017,08-05-2017,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,2,0.2,7.264,2017,May,5,SanDisk Cruzer 64 GB
CA-2015-168984,26-11-2015,02-12-2015,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,3,0.2,5.4432,2015,Nov,11,Xerox 2
CA-2015-168984,26-11-2015,02-12-2015,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,669.08,5,0.2,-167.27,2015,Nov,11,Office Impressions H
CA-2015-168984,26-11-2015,02-12-2015,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,4,0.2,-87.6672,2015,Nov,11,Jawbone MINI JAMBOX 
CA-2017-157266,26-05-2017,01-06-2017,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,3,0,9.3312,2017,May,5,Weyerhaeuser First C
CA-2017-157266,26-05-2017,01-06-2017,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,0,4.4344,2017,May,5,Wilson Jones Turn Ta
CA-2017-157266,26-05-2017,01-06-2017,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,0,5.842,2017,May,5,Telephone Message Bo
CA-2017-157266,26-05-2017,01-06-2017,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0,17.3754,2017,May,5,9-3/4 Diameter Round
US-2015-134712,29-11-2015,04-12-2015,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Skokie,Illinois,60076,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,12.624,2,0.2,3.945,2015,Nov,11,Staples
CA-2016-111829,19-03-2016,20-03-2016,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,3,0,349.3392,2016,Mar,3,Deluxe Rollaway Lock
CA-2016-111829,19-03-2016,20-03-2016,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,3149.93,7,0,1480.4671,2016,Mar,3,Canon PC940 Copier
CA-2016-111829,19-03-2016,20-03-2016,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,209.7,2,0,100.656,2016,Mar,3,Multicolor Computer 
CA-2016-105221,01-11-2016,03-11-2016,First Class,VM-21685,Valerie Mitchum,Home Office,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,0.2,-3.094,2016,Nov,11,SanDisk Ultra 32 GB 
CA-2016-105221,01-11-2016,03-11-2016,First Class,VM-21685,Valerie Mitchum,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",3.168,2,0.2,-0.7128,2016,Nov,11,"Brites Rubber Bands,"
CA-2016-120341,26-09-2016,29-09-2016,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,6,0.7,-100.92,2016,Sep,9,Catalog Binders with
CA-2016-120341,26-09-2016,29-09-2016,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,45.894,1,0.4,-9.1788,2016,Sep,9,Grandstream GXP2100 
CA-2015-135699,29-08-2015,29-08-2015,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,2,0,53.8608,2015,Aug,8,Xerox 1940
CA-2015-135699,29-08-2015,29-08-2015,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,13.36,2,0,6.4128,2015,Aug,8,Xerox 1986
US-2018-132444,18-11-2018,21-11-2018,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68,6,0,45.8136,2018,Nov,11,Eldon Portable Mobil
US-2018-132444,18-11-2018,21-11-2018,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,0,54.3332,2018,Nov,11,Imation 16GB Mini Tr
US-2018-132444,18-11-2018,21-11-2018,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.96,2,0,1.4208,2018,Nov,11,Binder Clips by OIC
